15455552,16153591
15021761,15021963
14989223,15861217
21534540,21534909
15235799,16153591
15865434,16181526
15983052,15982986
15043659,15043677
15437655,16272377
16031974,16032296
14934150,14934158
15330848,16173528
14986020,15234332
16189593,16189585
15456799,20210169
14936675,14936677
15332045,16112662
21647056,15862117
15220426,21532290
15207470,16044899
21599353,15957855
15872619,15878564
14939775,15251360
78222757,15887294
14927913,15880733
16134420,16134429
15216711,15216722
15918640,16208575
17614858,21692722
15123162,15234332
16117725,16117975
16002362,16162295
16937155,16937146
15412769,16730061
14948853,16985127
15486725,17900070
14982075,15895456
15836938,15836929
16159593,16159111
16224974,16224964
21534909,21534916
21776888,21777151
21533843,21535240
15162820,15989108
21532919,21533208
19048392,15880734
15447973,15989108
15247195,20210169
15159495,16730061
15251365,15251370
16093150,16272377
15837863,15837873
78130382,15983052
15882142,16153583
16056975,16056972
15484515,15485314
15844617,16245122
15489597,16063129
14935727,14935730
15295216,15295226
15240282,15844615
15260988,15324089
15486725,15486750
78132081,78132085
15065697,15065863
15138430,15138588
16075507,16162295
17962892,39604886
15886920,18036323
15834240,15834244
78129671,78132075
16940892,50401939
16253043,16253046
16962603,16962596
15883980,16163279
78240615,16960226
16057368,16057012
14948817,15234332
14967417,15984077
14929007,16137888
16251792,16251929
21538207,21538211
15885371,15885366
15856048,15858282
15021963,15234332
78129321,78129325
15972136,16137888
15129395,15129648
15189384,15277667
15289573,16272382
16117642,16117639
16013165,16013170
15051839,16153591
15362931,16153591
78130055,78130373
14927630,15856048
16141202,16725366
15989430,21686297
14938380,15449758
15426592,15935264
16137893,16137888
15429613,15429629
21535630,21535999
16029462,16940751
15069406,15883271
14948833,15237048
16909711,16909451
14929007,15210316
15989394,15989108
21679725,21692506
16163977,16163279
16063716,16063129
16163975,16163279
15845548,16189585
15234485,15234491
15159289,16977474
15981972,15981966
15872619,15982986
15022145,16063129
21627665,15872590
16117657,16117663
15832175,15832625
15430383,15894450
16115135,16991737
15979869,15979878
14935699,21532187
15914677,15966524
15451809,15947809
14938772,14938788
15173254,16299605
15370013,16153591
15210510,16203616
14952734,15241123
15431516,15431799
15246441,78161192
21690667,21690672
16222791,16959606
15832630,15832637
15971314,16063795
15844663,16141231
15065863,15251365
15872590,15872598
16114730,16114724
15241123,16937146
15295226,16153591
15253029,15883955
14979651,15248900
15329275,15334577
17013432,38390543
16013136,16013144
14998856,15253029
15218527,15218539
21670521,21670673
16985127,16985124
16104642,16104632
15879404,15879403
16271306,16271421
14962494,15872590
15092716,21578756
15063108,19219396
15983009,15982986
15989430,15989108
15489602,78156272
16124127,16124133
15865434,15899261
15336652,15984077
15065863,15234485
21627992,21628004
15868085,15868069
15247064,21572361
16063795,16063772
15872623,15872598
15841409,15841416
16163214,16162295
15934859,16730061
15987405,15987674
61264692,33119686
21685125,15862117
16056980,16056972
16122477,16122483
15879404,21537637
16114724,16992315
15886920,15886566
14933814,14933825
21535613,21535621
15960759,16153583
15367696,16153591
16053289,16053295
15861970,15861217
15979036,15979202
17595084,15872590
15394926,16153591
16716657,16716828
15840124,15840498
15294875,15294886
15861983,23038924
15465087,15491441
15861986,15861217
14942509,19071917
21701379,16163216
15433457,16063725
16960226,17960521
16119579,16119583
16136705,16136711
15828868,15828864
15219717,15219726
16070132,16153583
15866524,16155221
16940889,78130750
25205369,78127592
15236333,16153591
15351660,16153591
15022545,16057012
16117622,16999408
15261076,15322505
15847212,15846984
16057131,16057012
15359782,15827490
14972084,15236348
15383832,16057012
14933279,14933503
16113441,16991039
15983000,15982986
16202628,16202636
15862111,15861217
15958535,15883955
16011394,16011834
15456799,15866828
21643552,15872590
15452232,16222797
15491441,15491458
15865434,16112662
14926262,15883955
15152775,15241123
21690672,16052482
16123428,16127370
16134019,16134028
14952717,15249338
16717381,16717392
15490891,15947809
15236485,15868197
15257754,15905017
14939775,15221579
15490235,15490241
14957462,15240282
15427842,15427851
17833082,15883955
16229902,16713752
15840942,15841409
21615373,15862117
15983005,15982986
16117975,16117985
15887294,15981972
78240573,16299597
14930491,15984077
15949720,16155707
16084397,16153583
21665168,16056982
15337144,15337152
15862102,15861217
21777269,16965621
78132636,78133085
16272382,16272377
15487794,15487808
15834208,15834221
15865434,50581028
15833766,15834122
78130020,78130395
16940892,16940751
15861664,15861217
15019080,15872590
21599005,15862117
15960061,15960075
15980122,15980275
15236354,15984077
15827453,16114281
15260400,16057012
15838310,15838321
39604450,39533091
15842388,16115927
78270027,15868197
14997510,15871986
15827423,15827415
16116821,16129329
15839507,15839513
14929369,15214457
15219730,15219738
21627659,15872590
15868074,15868069
15487871,47363138
15998182,15998178
15063144,16222319
16050482,16162295
15838321,15838327
15138420,15138430
15028803,15268904
15138222,15138233
15865434,15894637
21532290,21532298
15887874,16046627
15428432,15429613
78130753,15836938
15482419,15491463
15503836,20210169
16163216,16162295
14946550,15862117
16056987,16977478
15979021,15979036
15983009,16129749
14933808,14933814
15064199,15298871
15999867,11647079
15505674,15927794
21532861,21532914
15168814,16137893
15103610,15982986
15356540,16153591
15988110,15988125
15998178,15998265
78133091,51126596
16056980,16953595
15431799,16056983
15064199,15064541
14973551,15982986
19157670,21182208
15426949,15427781
19437670,15872590
15861217,16189762
15063144,15064029
13463112,16985124
15978808,15978817
46347040,78131701
21572361,15862117
14931117,14931162
15865975,15867532
15480776,15482419
15861984,15861217
16055965,16153583
15429692,16056972
15999075,15999080
15429677,15429692
16128179,16128949
15333790,16056972
14938788,14939775
16011878,16011901
15049929,15234332
21694964,21695193
15477262,15487326
15827502,15949720
21695518,15862117
15508643,15989108
15446597,20210169
15218523,15218527
14934150,15982986
14936677,14936680
15844615,78136945
15857653,15861217
21535574,15984092
16994631,16995753
16251929,16729341
16117985,16118007
16056990,15844987
15868084,15868069
21584555,21584839
15916633,16153583
15113022,15234332
15449731,15860144
15999067,15999075
15460999,15862117
15489746,15489751
15199978,15235799
15063114,15063120
21182208,78131726
15843520,16141202
16040641,16189762
15856048,15860135
16057377,16057012
15437655,16153591
15427851,15427897
16717592,16717603
15228911,21543164
21532523,21532533
16063848,16063772
21584839,21627302
15456799,15457010
15150076,15261076
15484086,15862117
16128949,16133368
15260461,16137888
16137895,16137888
15884399,15884090
21692518,17614858
15094259,15097894
14934158,14934168
14935152,14935155
16184903,16184896
15221556,15862108
15982989,16129337
15327198,16063824
66116371,19157670
15890375,16265193
16299587,16299071
15074194,15253051
15966845,15966861
21657092,15862117
15829093,16070301
16104632,16153583
16252376,16252847
15456799,15456833
15872830,15872598
15447384,16985124
15872821,15872598
21584538,15953752
15236348,16153591
16716837,16716849
15982996,15982986
15129648,15137895
15988941,15988955
15888222,16959620
21536709,21537005
15872619,15872598
16032311,16032305
21701149,15862117
17966266,16224980
15828558,15828549
16000324,16000759
15452921,16057012
15431808,15934859
15461553,16153591
15961861,15962717
15507086,16714210
54381039,78129321
15073400,15253051
15979607,16331835
21530704,19048392
14934144,14934150
78132614,78132634
16153597,21614242
16163274,16162295
14953672,15229483
14942201,16063129
15843411,15843097
15396712,15984077
15236338,16153591
15133789,15133966
15112787,15465087
16011839,16011854
15064541,16032367
14997510,16184997
15484515,15490207
21584550,21584555
15117057,15117407
14946498,16153591
15987837,15988110
17960521,15872830
16163976,16163279
14957491,15222627
16119857,16120042
14997184,15248943
15894450,16169577
38390543,28339592
78224298,15868074
15137895,15138060
15138588,16971873
15380861,15927794
16063735,16063129
15840102,15840111
16118339,16121030
16251929,16251932
15217344,15217858
15452939,15486750
15424654,15984077
16046627,16046620
15498391,15827396
15979855,15979864
15989080,16263015
20210169,15872590
15885366,16153583
15935264,16220781
16004543,16271248
15229483,15241123
15216767,15217344
15239627,15881974
15828873,15828870
16137126,16137135
15022111,15862117
30878044,78130769
16171784,16727750
15116725,15117057
15492280,16110849
15828870,15828875
15878270,16284906
21578291,16224980
16134028,16134051
15022531,15022545
16717392,16717592
15454384,16153591
16118825,16119100
21635091,15862117
21682756,21690667
15428416,15428424
15360333,15360352
16161230,16161221
21537875,78130055
16120042,16122548
15980726,21593229
16163978,78239935
15839660,15839956
15252836,16153591
16717374,16717381
16716849,16716864
14935707,14935710
14937635,16153591
16717366,16717374
16004531,16004543
15971306,15971315
15006114,15238220
16011873,16011878
15998625,15999067
15427897,15431018
21692741,21692745
15355249,16153591
15477281,15871986
16122428,16122440
16260075,16299071
15932032,16219216
16041583,16041574
15048221,15982986
15356540,16909451
15860121,15860118
15846984,15949720
21536065,21536349
21539724,15862117
15838677,15838705
15487834,15487846
15491512,15508643
15999513,15999859
14969345,15235793
16057479,16057012
16021676,16153583
15367450,16153591
15998265,15998615
15221579,16056990
15507086,15871986
15987686,15987824
15065697,15246696
15860144,15868069
21701369,15872590
15837413,15837857
16124133,16715697
15420404,15862117
78146807,15861664
14936223,14936229
17944089,78284367
15488839,78156276
15872626,15982925
16163220,16162295
21777151,21777162
16163222,16162295
15322967,15328833
15118605,16985124
14994481,15241123
16299585,16299071
15429720,15430383
16124122,16124127
15138430,21553853
15887874,15887867
15214457,15983000
21777491,32738103
16021759,16021766
15852067,15949720
15138069,15138222
15837857,15837863
16940745,16940751
15861983,15861217
15065689,15065697
16119586,16119588
18010983,21584550
15294875,16153591
15235780,15862117
16021752,16189762
15861965,15861217
14931162,14931165
16012509,16012518
15492826,20210169
16229332,16229891
15935251,16730061
16128171,16128179
16056990,16209457
15967606,15967244
15827591,15827585
15868197,15868069
15979864,15979869
15843097,16114710
21576929,15947828
78130395,47058811
15406346,16063725
15960070,15960061
15302849,16063772
15880734,15880279
15841853,15841871
15983484,19330015
15036274,16021676
21537847,21537875
16134429,16135133
15370160,16977474
15869429,16165392
15219730,15895828
15222615,16161230
15468198,16056972
16137895,15967606
15836965,15837406
16143446,16143678
15437655,16281781
15984099,15984077
21576939,15862117
16252285,16252286
14932127,15984077
15238267,15868197
15121722,15989108
15427796,15427810
15431062,15431069
15235512,15288855
15427820,15427828
21774366,21776049
21661475,15862117
15329619,16057012
15318091,15989108
21777162,21777269
15865434,15865433
15453278,15486750
16134051,16134388
15210316,16236977
15213215,21532523
15387804,16056972
15041254,16063129
14938380,15329974
16121843,16122110
14935441,14935699
15881974,15881666
15490253,15491794
16162295,16163279
16716878,16716890
16104643,16104632
15064973,15065147
15989433,15989108
50401939,16940889
15827512,15856841
78131701,66116371
15827415,16152980
14948822,16153591
15295503,16137888
14938380,14938772
16299593,16299071
16003942,16003965
15141494,15240282
15978789,15978797
15118570,15118605
15484011,16057012
15844987,15964478
15958533,16235246
15219738,15219745
15866828,15866814
15852067,16144422
16013170,16271042
15868699,15868556
16153591,16153583
15845542,16153583
15882473,16171750
15845550,15845548
16032305,16189762
15118605,15118641
78130750,78130753
15979202,15979212
15862111,16733305
15020743,15465087
15935612,16730061
16119588,16119594
15833397,15833403
15087787,15241123
15355233,16985127
15112282,16137888
78128007,78130020
21612177,15862117
14936680,14936682
15844987,15844663
15829373,15829370
15861966,15861217
16162819,16162295
15138060,15138069
15984081,15984077
63904953,36043534
15871986,15872598
27873891,42801470
15861662,15861217
16271042,16271306
16716890,16716900
15989048,16162295
16271421,16964843
15836929,15836942
15857751,15857749
78128908,54381039
15239309,29778647
16056983,15932406
16224977,16224964
14948913,15236318
16052479,16052485
15092716,15094259
14942509,16272999
15988975,15988981
15489190,16153591
15487871,15491933
15334583,15334593
15979607,15979613
16091914,16152154
15827592,16114768
14936964,15234332
16250923,16251792
15468183,15486750
15395566,15982986
15928321,16162295
15856048,15857653
16134402,16134410
14982075,15241123
18036323,78184640
15299963,16985124
16135570,16135575
21777481,16057479
15988981,15988990
15826578,16049565
16115927,16117725
78133539,15828868
16134410,16134420
15199934,16057377
15840111,15840124
15857653,15857651
15984092,15984077
16253053,16253059
15484146,21579416
16716833,16716837
21627096,21627107
15222627,15387158
15103610,15254369
15251959,15861977
15880733,15862117
15125437,16159593
16127817,16127825
14936431,14936672
78133085,78133091
15021251,15382016
15857241,15857236
15074504,16056972
14946583,15862117
15999859,15999867
21535219,21536052
15979601,15979607
15329974,15329986
15834189,15834195
16122440,16122455
15129648,15234332
15387231,16153591
15412164,15934859
15838187,15838290
14953302,15253029
15069396,15069406
15475032,15484023
16184997,16184920
21578756,16224980
21678653,21678687
15473596,15491458
15429692,15429696
78130407,78130465
15219726,15219730
15113470,15116257
15978797,15978808
15884399,15960765
15900035,16162295
19472391,15862117
15334677,15982986
17017600,20411634
15324089,15324852
15375440,20210169
15086638,15241123
15125017,15871986
15171898,16063772
15844657,15844617
15833027,15833397
15236318,29778647
16011862,16011866
21776709,21776812
15980720,16710979
21774143,21774366
16117663,16119459
15982991,15982986
21537637,21537646
21648629,15862117
14934134,14934139
16134388,16134402
21653578,17964173
78184645,17953449
16056983,16056972
15251370,15251959
15839513,15839660
14934740,14934742
16253025,16253043
15468226,15871986
16104645,16104632
15832637,15832644
16164534,16164034
15138060,21553836
15905017,16711945
21688710,16052484
15489190,15489595
15116257,15116725
78184640,78184645
16004363,16004372
15247064,15895298
15840931,15840942
15878554,15878270
21624138,15857241
16057128,16057012
16299593,16985124
15337955,16202628
16219660,16220772
16202892,16211397
15254369,15984077
16122493,16124122
16229896,16229902
15960759,15963495
15827585,16115135
15482363,15482371
15229483,16063129
16012415,16012509
15492491,15948234
15484104,15484118
23494623,78131672
15428383,15428388
15118709,16985124
16137141,16137568
16119100,16995792
15337152,15337156
16299604,78145564
16056978,16056972
15063120,15063131
78131260,27814323
21678687,21679725
14979638,15872590
15491794,15491933
16063819,16063772
15487794,15487820
15100260,16153591
27603113,63904953
16121511,16121630
15468171,15487326
15238099,16985124
14938368,15288855
15222615,15883790
21693089,16276804
21693929,21694957
16133368,16133730
15043677,15206864
16119459,16119483
15984976,15984077
15957852,16240885
14934168,14934828
38415512,17013432
15827502,16138197
15989432,15989108
21673794,15883952
15057591,16091898
78130734,16940892
39606495,38415512
15217858,15217871
16143678,16143701
15021265,15021761
16715754,16715771
15989062,15989070
15061820,15062080
16121030,16121044
15118641,15118656
15411642,15935251
15328833,15329275
15298779,16153591
15861962,78222757
16104632,16164034
15207434,15827423
21536052,21536065
15222627,15881504
15314170,15337955
15832644,15832651
14997184,20210169
16044899,16044889
21680909,15983484
15859388,15859386
17578472,15884399
15334657,16063772
15948234,15948227
16122483,16122493
15216700,15216711
15068528,15093911
15989048,15989062
14999820,15871986
16122455,16122463
15934159,16153583
15505674,15508702
14938006,14938380
15431495,15431497
15836942,15836952
27617323,30878044
15481577,15482363
16992930,16999294
15427790,15427910
15267463,20210169
15914685,15914677
15093911,21578756
15510503,16153591
15005141,15241123
16119483,16119579
15861664,15865436
16044633,16044623
15983000,16116821
15989403,15989108
22353660,15888717
51126596,15828873
16011883,16011890
15253051,16153591
21665134,15862117
15449780,20210169
21596653,15862117
15856048,15859345
78127592,17603590
15828864,15831470
15429696,15429703
15207470,21539337
15841826,15841835
15062080,15063108
21534932,21534944
15234332,15862117
15086158,15862117
78127611,78128007
15838337,15838677
15475780,15488881
78132634,78132636
15832625,15832630
15216686,15216700
15872626,15872598
21535625,21535630
15947824,16224964
15452913,15947809
15487846,15487855
15360333,16909451
21627659,21627665
16252847,16253006
16143701,16143805
16717137,16717351
21598081,15862117
15229483,15889460
15827512,15827502
16965621,21777488
15452569,15490253
15862101,15861217
15507105,20210169
16252279,16252285
15293373,16063129
15434873,16153591
15828875,15832175
15929069,16189762
21539724,42305069
21653565,21653578
51676918,15983010
15983010,65590706
15839341,15839507
21536349,21536709
15844153,16141496
15289593,15381251
16937155,21621998
15289593,16093150
15124994,15236338
15877501,15876814
15868193,15868069
15337152,15982986
78126817,78127203
15872823,15872598
16208575,16215038
16003916,16003942
78132085,34409967
16056990,78144215
16021689,16304985
15868090,15868069
15844617,16208240
21533540,21533835
15344650,16056972
15856048,15856937
15431490,15431495
21692727,21692733
15150066,15150076
21534944,21534958
15973342,16153583
15932048,16219649
15862099,15861217
15489751,15490241
21623569,15984695
15475780,15862117
78130481,78130734
15426612,15426905
15844987,50554919
15376021,15862117
15401619,21552253
14953672,15989108
15328833,15984976
15845526,16184562
16091898,16272377
78127598,78127603
16013151,16013154
14961520,15241123
16199986,16202904
15069499,15883955
21694957,21694964
78130378,78130382
14946502,16153591
21534204,15984089
15842379,15842388
14938380,16960304
15236323,15862117
14928063,15827591
15379432,15379444
15925288,16284906
15919302,15919295
16299588,16299071
16253020,16253025
15932406,15932048
15235816,29778647
16119594,16119857
15428402,20210169
16063843,16063772
14933825,14934134
15988227,15988236
14936229,14936415
21534533,21534540
15431481,15431490
15988955,15988969
15401619,16057128
14968853,15247195
15877503,15876814
15984975,15984077
16021766,16265193
15882152,16199035
15868082,15868069
15865436,16155409
16011933,16012415
15263952,78168106
21595588,21595608
14938368,15243252
15248943,15895779
16013144,16013151
14935730,14936223
15288855,16173528
16155221,16213265
15484118,21578291
15056138,20210169
15832166,15838302
15838337,16112662
15856048,15856044
15427910,15428367
15979595,15979601
15083121,15241123
15862103,15861217
15236007,29778647
78130474,78130481
15844617,16141496
16118334,16118337
14964616,20210169
14933794,14933798
15337955,15930283
15333816,16183476
11647079,16000324
15986044,15985913
21532195,21533850
15958535,15958533
15983054,16182250
15337162,15337167
16299591,16299071
21645274,17578472
21627302,15862117
21537646,78126817
15834230,15834240
16053289,16153583
14985391,16063129
15428402,15428416
15295510,20210169
15510503,15510514
15980275,15980494
16135932,16992305
14934139,14934144
16940889,16940751
21692727,21692741
78125280,78128021
15865434,18772150
16032346,16153583
16919656,16940751
14957491,15240282
15385050,16063129
16717351,16717359
15838705,15839098
78222687,15861962
16717603,16994631
14934828,14935147
15963495,16239353
15329980,15329986
14932700,14932944
14966550,16063772
15015569,15872590
15827453,15949720
78184937,22353660
16055965,16274015
16253006,16253011
15868198,15868069
15872826,15872598
15827578,16114768
15221579,15288855
78184234,17017600
15249305,16063730
16135575,16135932
16253059,16275606
16988266,16985124
15844617,16152474
15833403,15833444
16299071,16299610
16133730,16134019
16056985,16056972
16299589,16299071
15043225,16153591
15510514,15510525
15385037,15989108
15829093,15829087
78240553,39606495
21693643,21693651
14938006,21635366
16715771,16716657
15009284,15241123
16952410,16952409
21543164,15845550
16013154,16013158
15979212,15979231
15872830,15987405
15083663,15241123
16013158,16013165
